t,input,std_recon,dsl_recon
3386,0,-0.0218269,1.12948e-09
3387,0,-0.0401214,-3.66072e-10
3388,0,0.0544638,-2.11792e-10
3389,0,-0.0441578,-1.16624e-10
3390,0,-0.0289039,-4.86451e-10
3391,0,-0.0158805,-1.04418e-09
3392,0,-0.000846365,9.9976e-10
3393,0,0.0166004,-5.26968e-10
3394,0,-0.0604389,1.21809e-09
3395,0,0.0156897,-9.69094e-10
3396,0,0.0450166,-1.58879e-09
3397,0,-0.0345308,-8.87775e-10
3398,0,0.0139208,-7.16098e-10
3399,0,-0.00331343,1.43919e-09
3400,0,0.00442976,-3.97809e-10
3401,0,0.0771893,7.75602e-11
3402,0,-0.0797068,4.26161e-11
3403,0,-0.0539104,7.22143e-10
3404,0,0.0300342,4.49492e-10
3405,0,-0.0241416,-3.21915e-10
3406,0,0.137436,9.44289e-10
3407,0,0.0100234,4.13174e-10
3408,0,-0.0348946,-4.58018e-10
3409,0,-0.0295186,-9.48976e-11
3410,0,0.0754853,-5.77669e-11
3411,0,0.0374003,9.53916e-10
3412,0,-0.0873194,7.33071e-10
3413,0,-0.00494642,-1.96466e-10
3414,0,0.0259053,-1.00585e-09
3415,0,-0.0201365,-4.71872e-10
3416,0,-0.00465408,-7.44033e-10
3417,0,0.0274756,5.19591e-11
3418,0,0.0889114,5.11754e-10
3419,0,0.0123158,-1.31905e-10
3420,0,0.0110882,-5.02969e-10
3421,0,-0.093785,5.06226e-10
3422,0,-0.114636,-1.25201e-09
3423,0,-0.0427374,6.62793e-10
3424,0,0.00505729,6.19067e-10
3425,0,0.0702824,-6.31404e-10
3426,0,0.00703928,-3.60977e-10
3427,0,-0.0485084,1.17731e-09
3428,0,0.00400629,-1.68401e-10
3429,0,-0.0673443,-3.53883e-10
3430,0,-0.0506213,2.68155e-10
3431,0,-0.0479641,-1.47079e-10
3432,0,0.061429,-3.93635e-10
3433,0,0.054258,1.13826e-09
3434,0,-0.0968681,6.16249e-10
3435,0,0.0715164,-4.95909e-10
3436,0,0.00441679,-1.02091e-10
3437,0,-0.0794456,-2.88942e-10
3438,0,-0.0562871,-2.53447e-10
3439,0,-0.0509491,4.4078e-10
3440,0,-0.0224593,-1.96946e-10
3441,0,0.00565876,-1.59618e-09
3442,0,-0.0925852,8.9069e-10
3443,0,0.00627458,1.10684e-10
3444,0,0.0233431,-1.3387e-09
3445,0,-0.0255218,-4.22999e-10
3446,0,-0.0219105,4.67966e-10
3447,0,-0.0423856,-2.07953e-10
3448,0,0.00629101,-3.77443e-10
3449,0,-0.0190712,5.23586e-10
3450,0,0.0585673,1.03253e-10
3451,0,0.0314302,-4.5997e-10
3452,0,-0.000415811,5.61996e-10
3453,0,-0.0251832,-5.48334e-10
3454,0,0.0292274,2.94534e-10
3455,0,0.0942719,5.25926e-10
3456,0,0.000335778,-3.50344e-10
3457,0,0.0571108,9.72924e-10
3458,0,0.0661439,-2.82395e-10
3459,0,-0.0755176,-2.81328e-11
3460,0,-0.00530929,-1.01713e-10
3461,0,0.0221636,7.73116e-10
3462,0,0.0179917,1.60103e-10
3463,0,0.0372386,-1.0931e-10
3464,0,-0.0666596,1.29344e-10
3465,0,0.0217865,-2.56061e-10
3466,0,0.0187383,-1.98612e-09
3467,0,6.70654e-05,-1.19795e-09
3468,0,0.0150635,-4.60195e-11
3469,0,0.0183773,-4.12314e-11
3470,0,-0.133261,1.42657e-10
3471,0,0.00694167,-3.38801e-10
3472,0,-0.033525,-1.64496e-10
3473,0,0.0273273,6.74447e-10
3474,0,0.0766724,5.63044e-10
3475,0,-0.00371889,-2.35417e-10
3476,0,-0.0534021,-2.11573e-10
3477,0,-0.0467675,-7.85791e-10
3478,0,-0.0227411,6.48695e-10
3479,0,-0.0890413,9.1341e-10
3480,0,0.00900205,-7.07409e-10
3481,0,0.0815875,-4.94442e-10
3482,0,-0.0421561,1.04499e-10
3483,0,-0.105803,-4.80115e-10
3484,0,0.0307176,-7.7343e-10
3485,0,0.0742799,5.80417e-10
3486,0,-0.0348137,1.50271e-09
3487,0,0.025479,-1.10713e-11
3488,0,-0.113422,-2.8019e-11
3489,0,-0.0604703,-4.77504e-11
3490,0,-0.100971,-3.8479e-10
3491,0,0.000561528,1.21595e-09
3492,0,-0.0724061,6.18532e-10
3493,0,0.0113467,-2.48902e-10
3494,0,-0.00230329,-6.20014e-10
3495,0,0.0179486,-7.36941e-10
3496,0,0.0372957,-2.0683e-10
3497,0,0.0175261,-8.53824e-10
3498,0,-0.0276931,6.57775e-10
3499,0,-0.0183335,-6.86033e-10
3500,0,-0.029117,1.21636e-09
3501,0,-0.0345805,-3.13231e-10
3502,0,-0.0293907,1.77694e-10
3503,0,0.0780355,9.36433e-10
3504,0,0.0887681,-1.572e-09
3505,0,-0.0194036,-8.33533e-10
3506,0,0.0215674,1.95396e-10
3507,0,0.0406285,3.0151e-10
3508,0,0.0617824,-4.13081e-10
3509,0,-0.0152291,3.66936e-10
3510,0,0.0427391,6.05697e-10
3511,0,0.0404799,-7.1714e-10
3512,0,-0.101379,-3.99487e-10
3513,0,-0.0377684,-7.09986e-10
3514,0,0.0720736,4.87181e-10
3515,0,0.00768096,9.60605e-11
3516,0,-0.0660578,-6.09413e-10
3517,0,0.0336598,-6.70609e-11
3518,0,-0.0160073,-6.88629e-10
3519,0,-0.0217478,-4.91575e-10
3520,0,0.0316295,1.27803e-09
3521,0,-0.0115578,3.68906e-11
3522,0,0.0534601,-1.90552e-10
3523,0,0.0180977,7.89609e-10
3524,0,-0.0423522,3.09886e-10
3525,0,0.0122911,9.31841e-10
3526,0,-0.0109823,-6.55743e-10
3527,0,-0.00785344,-8.81289e-10
3528,0,-0.0181157,5.36182e-10
3529,0,0.0386744,2.82848e-10
3530,0,-0.0287045,-3.20941e-10
3531,0,0.0204092,-2.2406e-10
3532,0,-0.0392384,-5.61694e-10
3533,0,0.0554443,-4.16791e-11
3534,0,-0.0118115,-2.34884e-10
3535,0,0.0276921,-5.995e-13
3536,0,-0.0138027,3.40347e-10
3537,0,-0.0712506,-8.98569e-10
3538,0,0.0381157,6.54015e-10
3539,0,0.0313123,9.32738e-10
3540,0,0.0339229,2.76047e-10
3541,0,0.0624585,1.95789e-09
3542,0,-0.00285053,-3.9162e-10
3543,0,-0.044501,-9.22943e-10
3544,0,0.0178657,1.33996e-10
3545,0,-0.0466957,-1.04581e-09
3546,0,-0.0140746,-6.01445e-10
3547,0,-0.0511186,-6.84018e-10
3548,0,0.000194348,5.48795e-10
3549,0,-0.0136762,-1.09156e-09
3550,0,0.015492,-1.19713e-10
3551,0,0.0312581,-7.32557e-10
3552,0,0.0345951,3.27023e-10
3553,0,-0.0274696,-1.03363e-09
3554,0,0.0262996,6.78874e-11
3555,0,-0.0163965,-4.70823e-10
3556,0,-0.0472898,-9.72383e-10
3557,0,0.0572622,2.36806e-11
3558,0,0.0288513,1.16475e-09
3559,0,-0.0194278,3.62338e-10
3560,0,-0.0774785,-1.44092e-09
3561,0,0.0684572,8.82719e-10
3562,0,-0.00959901,-2.35109e-10
3563,0,-0.006194,-8.62485e-10
3564,0,0.0910881,3.22655e-10
3565,0,-0.0229561,-8.31175e-11
3566,0,0.0368838,-1.71374e-09
3567,0,0.105451,-5.41664e-10
3568,0,-0.0226219,-2.85286e-10
3569,0,0.0668521,-1.10858e-09
3570,0,0.00865742,4.74945e-10
3571,0,0.063833,-1.11965e-09
3572,0,0.023446,-1.67779e-10
3573,0,0.0212973,-6.7524e-10
3574,0,0.0352142,-7.64853e-10
3575,0,0.0700012,-6.52493e-11
3576,0,0.00688424,1.60709e-10
3577,0,0.0897356,4.70018e-10
3578,0,0.00108486,-5.27596e-10
3579,0,-0.0117361,8.05821e-13
3580,0,0.0568082,-6.63249e-10
3581,0,-0.00149466,2.08352e-09
3582,0,0.060642,-2.74312e-11
3583,0,-0.0341344,3.62081e-11
3584,0,-0.062108,-3.82606e-10
3585,0,0.033438,-1.04248e-09
3586,0,0.0624281,-2.3136e-11
3587,0,-0.0357464,-3.26795e-10
3588,0,0.0395942,3.67261e-10
3589,0,0.015103,-4.20836e-10
3590,0,0.0381279,-3.24751e-10
3591,0,-0.0404152,-5.83191e-10
3592,0,0.030498,-5.16637e-10
3593,0,0.0304,3.37783e-11
3594,0,-0.0429697,-6.56702e-10
3595,0,0.0873812,4.67375e-10
3596,0,-0.0482433,-1.2472e-10
3597,0,0.0161311,2.99427e-11
3598,0,-0.0171557,-6.9104e-10
3599,0,-0.0594334,-5.69348e-10
3600,0,0.0465456,-1.56409e-09
3601,0,0.000551055,6.54386e-11
3602,0,-0.0662813,-2.41688e-10
3603,0,-0.0256695,-6.69953e-12
3604,0,-0.0365486,1.76204e-10
3605,0,0.0172507,4.00426e-10
3606,0,-0.0320589,-6.17272e-10
3607,0,-0.0350596,-1.70601e-10
3608,0,0.0608092,-2.23387e-10
3609,0,0.0154897,1.14492e-09
3610,0,0.0202029,-1.4676e-10
3611,0,-0.0531352,-2.99455e-10
3612,0,-0.120604,-6.7468e-10
3613,0,-0.0207929,-5.15866e-10
3614,0,0.0295675,4.52484e-10
3615,0,0.0404092,4.3669e-10
3616,0,0.0550425,-1.10407e-09
3617,0,0.0025691,-9.04536e-10
3618,0,0.0485602,5.42019e-10
3619,0,0.0188843,5.19158e-11
3620,0,-0.0236753,-2.189e-09
3621,0,-0.000608449,-6.3935e-10
3622,0,0.0394868,6.4124e-10
3623,0,0.0184722,2.62816e-10
3624,0,0.0508492,-1.2652e-10
3625,0,0.0494017,-5.31505e-10
3626,0,-0.0082244,1.99032e-10
3627,0,0.00558776,-3.59584e-10
3628,0,-0.00376483,-3.17264e-10
3629,0,0.0513775,4.18916e-10
3630,0,0.0305901,4.893e-10
3631,0,0.0235762,-5.77852e-10
3632,0,-0.0426509,-7.65023e-10
3633,0,-0.0716894,8.33308e-10
3634,0,0.0406147,4.38805e-10
3635,0,-0.01236,-8.46523e-10
3636,0,0.0541391,1.07124e-09
3637,0,-0.0514004,-8.94392e-10
3638,0,0.0053058,4.15971e-10
3639,0,-0.0318538,6.93946e-10
3640,0,-0.0021064,-6.56565e-10
3641,0,0.029068,-7.16594e-10
3642,0,0.00648355,-5.34818e-10
3643,0,0.0349944,-3.37394e-10
3644,0,-0.0403251,-4.58347e-10
3645,0,-0.0285387,3.13056e-10
3646,0,0.00267493,1.39714e-09
3647,0,-0.0609098,-5.74565e-10
3648,0,-0.0101403,3.04128e-10
3649,0,0.0540387,-1.65217e-10
3650,0,0.0269512,-9.10206e-10
3651,0,0.0360326,4.51902e-12
3652,0,-0.0199462,2.69804e-10
3653,0,0.0343478,3.02563e-10
3654,0,-0.0218672,1.83861e-10
3655,0,0.0388877,8.01689e-10
3656,0,-0.0150573,3.17266e-10
3657,0,-0.00724977,8.28601e-10
3658,0,0.0230422,1.02517e-09
3659,0,-0.0217873,2.2697e-10
3660,0,0.0178534,-7.81061e-10
3661,0,-0.0691911,5.18995e-11
3662,0,0.00467242,-3.65786e-11
3663,0,-0.0360404,6.54608e-10
3664,0,0.0623208,8.4781e-10
3665,0,0.0401731,2.09901e-11
3666,0,0.044347,5.25428e-10
3667,0,-0.0440835,-2.10227e-10
3668,0,0.0577215,3.23863e-10
3669,0,-0.0603721,4.1967e-10
3670,0,0.0207971,8.59205e-10
3671,0,0.0397122,-1.1804e-10
3672,0,-0.0232123,1.41385e-09
3673,0,0.0110849,8.67942e-11
3674,0,0.0633644,-4.33144e-10
3675,0,-0.0594213,-3.68385e-10
3676,0,0.102719,-1.2071e-10
3677,0,0.00634014,-1.07409e-09
3678,0,-0.0241573,-7.81868e-11
3679,0,0.0603494,1.08679e-10
3680,0,-0.0244602,6.72632e-11
3681,0,-0.0521448,7.38892e-10
3682,0,-0.0322226,-3.96294e-10
3683,0,0.00119019,-7.61376e-10
3684,0,0.0385342,1.07582e-09
3685,0,0.0308836,-5.8642e-10
3686,0,0.0370794,2.61602e-10
3687,0,0.00815302,2.75879e-10
3688,0,0.00545507,8.63718e-10
3689,0,0.080309,-1.88796e-10
3690,0,-0.000835183,5.35689e-10
3691,0,-0.0442044,9.02333e-10
3692,0,0.0458074,2.28336e-12
3693,0,0.0805129,-1.2388e-09
3694,0,0.0761961,2.883e-10
3695,0,-0.0448735,-2.00226e-10
3696,0,-0.0326427,-1.55726e-09
3697,0,-0.0294707,-6.08772e-10
3698,0,0.0255098,7.89522e-10
3699,0,0.0436515,-1.7841e-10
3700,0,-0.0752754,4.38182e-10
3701,0,0.0103237,-3.11722e-10
3702,0,0.051928,-7.40039e-10
3703,0,-0.0351476,-3.06665e-10
3704,0,0.0299365,8.30297e-10
3705,0,-0.0537405,1.38631e-10
3706,0,-0.0279578,1.49485e-09
3707,0,0.0151136,-4.25903e-10
3708,0,0.0145976,-7.69159e-10
3709,0,-0.0454127,-1.63454e-10
3710,0,-0.0228907,-1.38343e-09
3711,0,0.0088717,7.15076e-10
3712,0,0.105355,3.26632e-10
3713,0,-0.00823816,2.96727e-10
3714,0,-0.0220096,6.62624e-11
3715,0,-0.0271758,-1.24278e-09
3716,0,0.0242576,5.9168e-11
3717,0,0.0151993,-3.36217e-10
3718,0,-0.0576016,-7.46679e-10
3719,0,-0.0215006,6.13368e-11
3720,0,0.015965,7.1393e-10
3721,0,0.0500094,-1.48831e-10
3722,0,0.0339993,1.59477e-09
3723,0,0.104919,1.12741e-09
3724,0,-0.0108169,-7.39549e-10
3725,0,0.00861037,7.77144e-10
3726,0,0.0140126,-1.58532e-10
3727,0,-0.0844359,6.10323e-10
3728,0,-0.00852896,-1.07689e-09
3729,0,0.0782095,-5.76635e-12
3730,0,-0.0439882,-2.07218e-10
3731,0,0.0952448,-2.29086e-11
3732,0,0.0459538,7.05357e-10
3733,0,0.0775061,-1.15369e-10
3734,0,0.0364656,6.25494e-10
3735,0,0.0509997,6.85163e-10
3736,0,0.028316,1.14777e-10
3737,0,-0.0140321,-6.02027e-10
3738,0,0.0385354,4.88496e-11
3739,0,-0.00572154,-2.2142e-10
3740,0,0.0454036,1.13892e-09
3741,0,-0.00930848,1.52548e-10
3742,0,0.0482612,4.15535e-10
3743,0,0.0246252,-3.53579e-10
3744,0,-0.0374679,-3.47371e-10
3745,0,-0.114789,-2.80884e-10
3746,0,-0.0735999,-1.32064e-10
3747,0,-0.0217488,-8.18381e-10
3748,0,-0.0378156,6.59862e-10
3749,0,-0.0196264,-2.71111e-12
3750,0,0.0387775,1.36964e-10
3751,0,-0.0833953,-3.5223e-10
3752,0,0.00570316,9.48657e-10
3753,0,-0.058749,-7.72144e-10
3754,0,-0.00360944,-7.79456e-11
3755,0,-0.0364176,6.62414e-10
3756,0,-0.0205985,-6.3421e-10
3757,0,0.0254111,-6.07705e-11
3758,0,0.0949434,-5.13103e-11
3759,0,0.0158191,-5.73991e-10
3760,0,-0.0652522,-1.56318e-10
3761,0,0.00431502,1.58333e-09
3762,0,0.0507197,-3.99975e-11
3763,0,0.0483547,1.62318e-10
3764,0,-0.0118531,6.26558e-10
3765,0,-0.0352863,-1.33532e-09
3766,0,0.0644914,8.5474e-11
3767,0,0.0277946,4.00668e-10
3768,0,-0.00662474,4.94337e-10
3769,0,-0.0459826,3.70395e-10
3770,0,0.0266934,-1.39848e-09
3771,0,0.0456332,2.62345e-10
3772,0,-0.0265107,-2.5851e-10
3773,0,-0.00224694,-5.16383e-10
3774,0,0.0140176,2.23271e-11
3775,0,-0.0025171,4.38902e-10
3776,0,0.00517381,2.95191e-10
3777,0,-0.00896582,-5.23054e-10
3778,0,-0.00901188,6.77805e-10
3779,0,0.0182817,-9.36202e-10
3780,0,-0.0281115,-9.02128e-10
3781,0,-0.0593928,1.68631e-09
3782,0,0.0232387,-8.04403e-10
3783,0,0.028238,-1.73304e-09
3784,0,0.00261773,3.59812e-10
3785,0,0.00107498,7.04592e-10
3786,0,-0.0358604,-5.34108e-10
3787,0,-0.0271126,-5.29641e-10
3788,0,0.0619569,-4.78971e-10
3789,0,-0.052498,-1.42922e-09
3790,0,-0.0349844,-6.27111e-10
3791,0,0.00815102,4.94181e-11
3792,0,0.0385954,-8.90683e-10
3793,0,0.0334539,6.68605e-10
3794,0,0.0141224,6.82082e-10
3795,0,-0.0398381,1.03113e-09
3796,0,-0.0211484,-8.73961e-10
3797,0,-0.0674169,-5.03192e-11
3798,0,0.0237407,2.76491e-10
3799,0,0.0125991,-7.53491e-11
3800,0,0.00446273,5.75982e-10
3801,0,0.00968797,3.64003e-11
3802,0,-0.0374992,4.41215e-10
3803,0,0.00850984,-5.88326e-10
3804,0,0.013423,-4.60821e-10
3805,0,0.130161,-7.18235e-10
3806,0,-0.0559805,2.01282e-10
3807,0,0.0478,-1.59088e-09
3808,0,0.0197864,2.33997e-10
3809,0,0.0286813,6.17662e-10
3810,0,-0.0839371,6.30471e-10
3811,0,-0.069239,4.00966e-10
3812,0,0.05371,-7.95942e-10
3813,0,-0.0457061,4.28647e-10
3814,0,-0.0171943,3.69317e-10
3815,0,-0.0434761,4.42893e-10
3816,0,0.02222,9.86325e-10
3817,0,0.0979918,-1.41498e-09
3818,0,0.04584,-2.38331e-10
3819,0,0.0665567,-5.18643e-10
3820,0,0.0125054,-5.85116e-10
3821,0,-0.0702752,7.89754e-10
3822,0,-0.017873,-1.44997e-10
3823,0,-0.0447826,3.80778e-10
3824,0,0.0126817,-1.21435e-09
3825,0,-0.0317665,-1.29155e-09
3826,0,0.0471705,-4.10608e-10
3827,0,-0.0445447,1.6733e-10
3828,0,-0.00712016,-6.91571e-10
3829,0,0.0148957,7.6666e-10
3830,0,-0.00642,7.67211e-10
3831,0,-0.0393858,-6.12572e-10
3832,0,0.0460504,-3.57388e-10
3833,0,-0.0915786,1.46347e-10
3834,0,0.017092,6.84657e-10
3835,0,-0.0739873,-2.49329e-10
3836,0,-0.00825895,4.977e-10
3837,0,0.0183115,2.99018e-10
3838,0,0.0334715,-2.05289e-09
3839,0,-0.000545222,8.32106e-10
3840,0,0.0417996,1.95383e-09
3841,0,-0.0116826,1.51834e-09
3842,0,-0.0250847,-6.49882e-10
3843,0,0.044546,-6.81487e-10
3844,0,0.0862577,-3.84383e-10
3845,0,-0.0180384,1.30326e-09
3846,0,-0.00957453,5.85174e-11
3847,0,-0.00928429,-2.85261e-10
3848,0,0.00726801,6.72014e-10
3849,0,0.024591,-6.18558e-10
3850,0,0.0809547,-2.60775e-10
3851,0,0.0702797,-1.05733e-09
3852,0,-0.0259274,7.36624e-10
3853,0,0.0101518,-6.77636e-10
3854,0,-0.0516233,-4.55737e-10
3855,0,0.00480624,-1.27017e-10
3856,0,0.0470669,3.04112e-10
3857,0,-0.0603658,-1.96424e-10
3858,0,-0.0862918,-4.12438e-10
3859,0,-0.000183093,-5.31226e-10
3860,0,-0.0338514,4.61238e-10
3861,0,0.0313456,-5.79452e-11
3862,0,0.0192947,8.78657e-10
3863,0,0.0102419,-1.22935e-10
3864,0,-0.0160548,1.30981e-11
3865,0,-0.0356853,-5.24396e-10
3866,0,-0.0516689,4.12873e-10
3867,0,0.0701015,3.78051e-10
3868,0,-0.0638911,-6.62271e-12
3869,0,-0.050969,6.22054e-10
3870,0,0.00355473,7.73052e-10
3871,0,-0.0614646,-2.82436e-10
3872,0,-0.0566969,8.83904e-10
3873,0,-0.0491365,-2.40983e-10
3874,0,-0.0737351,-3.31246e-10
3875,0,0.0525816,-4.20885e-10
3876,0,0.0196449,2.27397e-09
3877,0,-0.0623171,2.36969e-10
3878,0,-0.0212859,-8.26941e-10
3879,0,-0.028808,6.96173e-10
3880,0,0.101283,9.55039e-12
3881,0,0.0822772,-1.53304e-10
3882,0,0.0585127,7.67535e-10
3883,0,-0.0406303,-3.48432e-10
3884,0,0.0280742,-3.72113e-10
3885,0,-0.0270757,1.58068e-09
3886,0,0.0118129,-3.52741e-10
3887,0,0.0861935,-1.62845e-10
3888,0,-0.0378217,8.27689e-10
3889,0,0.0217049,-3.63135e-11
3890,0,-0.106586,-1.49412e-09
3891,0,-0.114598,-3.26621e-10
3892,0,0.024729,-3.43531e-11
3893,0,0.0138008,-1.51239e-09
3894,0,-0.061762,-2.61765e-10
3895,0,0.00194891,4.92731e-10
3896,0,0.0624815,7.02343e-10
3897,0,0.0219569,6.22612e-10
3898,0,-0.164467,-2.54028e-10
3899,0,-0.0623849,2.44966e-10
3900,0,-0.0460958,-2.12025e-10
3901,0,0.0016984,5.05583e-10
3902,0,0.0537058,3.86184e-10
3903,0,0.0124725,-3.14511e-10
3904,0,-0.0174823,3.13335e-10
3905,0,0.0137105,3.07678e-10
3906,0,-0.0345358,6.92892e-11
3907,0,0.00738279,-8.68769e-10
3908,0,0.0148118,1.39585e-09
3909,0,-0.0150112,-1.60891e-10
3910,0,-0.0945839,5.06042e-11
3911,0,-0.00451825,6.29195e-10
3912,0,-0.0652333,-4.06301e-10
3913,0,0.0981698,8.40593e-10
3914,0,0.0774099,8.40762e-10
3915,0,0.0124252,1.47984e-09
3916,0,-0.088961,-1.90465e-10
3917,0,-0.0318892,1.8034e-10
3918,0,-0.0588178,5.98422e-10
3919,0,0.119582,-1.66237e-10
3920,0,0.0255406,-6.0817e-10
3921,0,-0.017748,-3.5925e-10
3922,0,0.0335297,4.41228e-10
3923,0,0.0586147,-6.04325e-10
3924,0,0.0551762,-9.57834e-10
3925,0,-0.0644187,-5.69995e-10
3926,0,0.0344546,4.13757e-10
3927,0,-0.00458161,-6.95796e-10
3928,0,-0.0585258,-8.16408e-11
3929,0,0.068125,-6.62166e-11
3930,0,-0.0423467,1.98683e-11
3931,0,-0.0382972,7.56891e-11
3932,0,-0.00418908,7.11821e-10
3933,0,-0.0675984,-3.05747e-10
3934,0,-0.0166284,-9.33337e-11
3935,0,-0.0101498,7.60322e-10
3936,0,0.0896293,-7.35399e-11
3937,0,0.0406038,1.43971e-10
3938,0,-0.00145322,-1.76001e-10
3939,0,0.00636701,1.10902e-09
3940,0,0.00597438,-8.40682e-10
3941,0,0.0166791,-5.90156e-10
3942,0,-0.0355612,6.4148e-10
3943,0,-0.010231,-1.13538e-09
3944,0,0.00904082,7.68072e-10
3945,0,-0.0455241,6.4052e-11
3946,0,-0.0157626,5.11471e-10
3947,0,-0.0598706,1.04768e-09
3948,0,-0.00655918,5.99277e-10
3949,0,-0.0290008,6.62776e-10
3950,0,-0.0880458,2.01251e-10
3951,0,0.016766,-5.67927e-10
3952,0,0.00245017,1.52377e-10
3953,0,0.00828224,2.21262e-09
3954,0,0.00362491,6.86389e-10
3955,0,0.0219892,6.89372e-10
3956,0,0.0662522,1.90717e-10
3957,0,0.0330054,5.3757e-10
3958,0,0.00595397,-6.1823e-10
3959,0,-0.000224854,-1.31696e-10
3960,0,0.0867188,-2.20659e-10
3961,0,-0.042877,-1.53469e-11
3962,0,-0.00739539,-1.91555e-11
3963,0,-0.0149194,1.78623e-10
3964,0,0.0261029,9.02788e-11
3965,0,0.0448353,5.30081e-10
3966,0,0.0598891,8.26864e-10
3967,0,-0.0134562,2.72629e-10
3968,0,-0.0181532,-1.49941e-11
3969,0,-0.00884051,-8.38374e-10
3970,0,-0.0199204,-6.36254e-10
3971,0,-0.075523,-8.49028e-10
3972,0,0.0742473,-5.05203e-10
3973,0,0.00510661,-4.28948e-10
3974,0,-0.0374107,6.73605e-10
3975,0,0.0410828,-1.08791e-10
3976,0,0.0265884,6.45056e-10
3977,0,-0.0622015,1.91314e-10
3978,0,0.01425,6.92405e-10
3979,0,-0.0520233,1.11669e-09
3980,0,0.0295681,-8.04424e-10
3981,0,-0.0405588,9.35994e-10
3982,0,0.0225937,1.07842e-10
3983,0,-0.0895879,1.23104e-09
3984,0,0.00880735,-8.6772e-10
3985,0,-0.00939144,1.17889e-10
3986,0,-0.0348378,5.6312e-10
3987,0,0.0499639,5.60979e-10
3988,0,-0.0452451,-9.98717e-11
3989,0,-0.0575751,-7.86522e-10
3990,0,-0.00122215,4.79057e-10
3991,0,-0.0163632,-6.83215e-10
3992,0,-0.00631171,1.78349e-10
3993,0,0.0184883,-1.31027e-09
3994,0,0.0125504,1.21045e-10
3995,0,0.00337866,-3.30555e-10
3996,0,-0.0114735,-7.27877e-10
3997,0,0.0470499,7.1651e-10
3998,0,-0.0675073,-2.82372e-10
3999,0,0.0136018,5.36726e-10
4000,0,0.0175561,-1.09105e-10
4001,0,-0.0207492,4.97269e-10
4002,0,-0.00909462,1.05532e-09
4003,0,0.0153147,-2.51257e-10
4004,0,0.0221469,-8.76134e-11
4005,0,-0.0343657,8.0084e-10
4006,0,0.0253733,-2.8498e-10
4007,0,-0.0549804,3.65118e-10
4008,0,-0.0458398,1.24142e-10
4009,0,0.0144523,5.54623e-10
4010,0,0.0295191,-7.51831e-10
4011,0,-0.0498207,1.82051e-10
4012,0,-0.0119025,-6.7802e-10
4013,0,-0.0416877,-7.56016e-10
4014,0,0.0366603,-3.42908e-10
4015,0,0.0609264,6.23319e-10
4016,0,0.0528328,-4.01211e-10
4017,0,-0.0457459,8.10315e-11
4018,0,0.0182905,-1.55262e-09
4019,0,0.0920492,1.6739e-10
4020,0,-0.020203,-4.83203e-10
4021,0,0.0330756,-7.39465e-10
4022,0,-0.00887925,2.71658e-10
4023,0,0.0303595,-3.28468e-10
4024,0,0.0349563,-6.07484e-10
4025,0,-0.0997451,-9.30077e-10
4026,0,0.074916,-1.18777e-10
4027,0,-0.0666322,-3.07701e-10
4028,0,-0.00970414,-4.54548e-11
4029,0,-0.0580288,7.43702e-11
4030,0,-0.0184625,9.53844e-10
4031,0,-0.0748391,6.83603e-10
4032,0,-0.0194832,-7.17825e-10
4033,0,-0.0478577,1.10824e-09
4034,0,0.015799,1.4531e-09
4035,0,-0.0452633,7.79189e-10
4036,0,-0.0642474,6.16555e-10
4037,0,0.0546794,1.11838e-09
4038,0,0.0343584,-2.80306e-10
4039,0,-0.023686,-5.85921e-10
4040,0,0.0429617,-7.40953e-10
4041,0,-0.126109,4.71241e-10
4042,0,0.0649123,-1.30454e-09
4043,0,0.050854,1.51798e-09
4044,0,-0.0484998,-2.4707e-11
4045,0,-0.0589547,6.24222e-11
4046,0,0.0141432,2.33693e-10
4047,0,0.0332063,1.29358e-10
4048,0,-0.0758335,-3.50425e-10
4049,0,-0.0575357,3.56411e-10
4050,0,-0.0382141,-5.20652e-10
4051,0,0.0351638,4.22658e-10
4052,0,0.0396372,-7.18389e-10
4053,0,0.0111533,1.92075e-11
4054,0,0.0186607,-1.91103e-10
4055,0,-0.0174933,-9.25814e-10
4056,0,-0.00787368,3.263e-10
4057,0,0.0581265,6.20332e-10
4058,0,0.0479526,-8.86365e-10
4059,0,0.0249395,-7.59696e-10
4060,0,-0.0225978,1.1723e-11
4061,0,0.00640636,4.57314e-10
4062,0,-0.0238638,6.69095e-10
4063,0,-0.0352344,7.62674e-10
4064,0,-0.0461203,2.77581e-10
4065,0,0.0304314,-2.51668e-10
4066,0,0.0186097,-3.13443e-10
4067,0,-0.00240785,-2.20637e-09
4068,0,0.00884515,-7.9403e-10
4069,0,0.0789847,-3.76503e-10
4070,0,-0.0353053,1.18542e-10
4071,0,0.00916195,9.38179e-10
4072,0,-0.0319174,5.9367e-10
4073,0,0.0246931,3.26864e-10
4074,0,0.00314269,-5.62745e-10
4075,0,0.00510222,-5.95238e-10
4076,0,-0.0319869,2.44988e-10
4077,0,0.0652985,-5.00683e-12
4078,0,0.0516964,-7.53239e-10
4079,0,-0.0136027,-5.5184e-10
4080,0,-0.018736,-2.67899e-10
4081,0,-0.0258934,4.6149e-10
4082,0,-0.0114556,7.83732e-10
4083,0,-0.0344521,4.94046e-10
4084,0,0.0130044,-1.67989e-10
4085,0,-0.0624952,-4.11418e-10
4086,0,-0.00970809,2.38849e-10
4087,0,0.0279039,1.2447e-09
